Terminato in 771700 iterazioni
 -2.931640 1.278375 0
 0.924867 1.079422 1
 -1.285909 1.759283 0
 -3.566211 3.429855 0
 -3.187790 -1.006804 0
 0.087763 0.258405 1
 0.010503 0.394028 1
 3.172548 -0.415735 0
 -1.783531 -2.623189 0
 -2.393423 -1.182650 0
 -0.411136 -3.045711 0
 -0.829353 2.410706 0
 -0.971852 -1.863039 0
 -1.327731 1.277267 0
 2.227705 3.601119 0
 -3.843136 3.296064 0
 0.879495 1.081731 1
 0.375487 3.593585 0
 -1.158986 0.809276 1
 3.023441 -0.346776 0
 3.802472 -0.888796 0
 3.911629 -0.187026 0
 3.505232 3.084177 0
 3.397239 -2.278299 0
 -3.539013 -2.996184 0
 0.539050 0.049852 1
 -2.041894 3.709697 0
 -1.539442 0.986253 0
 -2.153342 1.132827 0
 -1.736479 -3.925638 0
 0.733946 -1.579616 1
 3.370427 -2.386559 0
 3.502115 -0.254087 0
 -2.792974 -1.656871 0
 -3.444811 -3.769533 0
 1.996353 -3.642339 0
 -0.658329 1.907982 2
 0.170635 -1.153097 1
 0.992159 -0.432126 1
 0.568604 1.453146 1
 0.571690 -2.892346 0
 -2.497002 2.529796 0
 -3.182649 -0.036445 0
 -0.483951 -1.335991 1
 -2.903617 1.779570 0
 -1.261629 1.830329 0
 -3.800046 -1.891202 0
 3.443770 3.702069 0
 1.854711 -3.349204 0
 -1.954802 2.409900 0
 -3.118736 -3.958450 0
 2.767561 0.222934 0
 1.949532 -1.061805 0
 3.069837 -1.058309 0
 2.506070 -0.361559 0
 -3.605163 -0.922240 0
 0.746095 -2.102166 2
 -2.392444 1.563446 0
 1.861390 1.123605 2
 -3.772546 2.957772 0
 -1.096826 -1.034174 1
 0.788101 -0.896871 1
 1.074623 0.231872 1
 -1.194802 -1.070665 1
 0.882668 0.850396 1
 -2.660765 1.763931 0
 0.891946 -3.893204 0
 -2.013134 -1.158522 0
 -0.955009 -2.943297 0
 1.783169 -2.448939 0
 0.695144 2.178006 0
 0.628821 -2.558762 0
 -3.924160 2.236376 0
 3.004684 1.937230 0
 -0.640019 3.232138 0
 0.895002 2.263155 0
 -1.802036 -2.316896 0
 -2.633716 3.272587 0
 1.914975 0.171482 0
 -1.798078 -1.202357 0
 -2.978122 -0.458843 0
 -3.438425 1.913824 0
 -0.352047 -1.451560 1
 -3.244698 2.692944 0
 -0.394857 2.538471 0
 -3.755995 -3.699713 0
 0.716477 0.872825 1
 -2.258475 0.792317 0
 -0.890799 -3.253791 0
 -1.270453 2.469182 0
 3.978348 3.624549 0
 0.732338 -1.823689 2
 -2.692347 2.098622 0
 -2.551101 3.222628 0
 -1.729896 -0.349179 0
 -1.979729 -0.708018 2
 3.191978 -1.418154 0
 -2.794195 -1.160069 0
 1.130286 -2.038892 0
 -2.467125 -3.264570 0
 -3.500421 -2.223121 0
 -2.964283 1.216056 0
 2.649704 -1.222758 0
 -1.991627 -2.241094 0
 -0.476549 0.737920 1
 -3.771912 -0.498201 0
 0.362470 0.960426 1
 1.678110 1.670123 0
 -0.940953 3.127009 0
 0.892751 1.329151 1
 -1.222170 2.913022 0
 -3.378867 -2.030192 0
 -2.505132 -2.173062 0
 0.809739 2.625155 0
 -0.211954 2.342614 0
 3.360584 0.287625 0
 -3.880507 -3.603699 0
 -2.496319 2.769197 0
 -0.826456 -0.487946 1
 -3.471897 2.696995 0
 -3.750026 -3.243809 0
 -1.801206 0.612444 2
 1.716617 3.876904 0
 -1.717433 -3.224336 0
 3.003914 3.175317 0
 2.104815 -2.218256 0
 2.088340 2.725948 0
 -0.248448 3.583208 0
 -3.447114 -3.438709 0
 2.208362 0.340932 0
 2.903904 1.568947 0
 -3.371443 3.023397 0
 1.965248 -1.867763 0
 1.792595 -2.861208 0
 1.644292 2.320698 0
 3.835787 1.894266 0
 3.076889 -1.965420 0
 -1.493290 0.793506 1
 -2.088515 0.789277 0
 1.569170 -3.084602 0
 -0.035406 -0.326014 1
 -1.302858 -1.947066 0
 -1.600066 2.448694 0
 -2.363858 -1.047180 0
 3.009985 3.844504 0
 3.293752 1.913889 0
 1.413450 3.922308 0
 0.937287 -0.621302 1
 -1.945454 -1.270119 0
 0.517490 3.698837 0
 -2.949420 0.353277 0
 1.593104 -3.872531 0
 2.387857 -3.900186 0
 0.920975 -3.700658 0
 0.889091 -1.509855 0
 -2.785260 -3.146315 0
 2.164131 -0.088118 2
 -1.093381 -3.435936 0
 -1.639424 0.542760 0
 -0.483116 -2.629439 0
 0.387264 -1.189364 1
 3.284450 -2.199286 0
 -1.267056 0.221737 1
 1.179413 0.787490 1
 2.951619 -2.303097 0
 0.486327 -3.997802 0
 2.050179 -1.920569 0
 -3.870333 0.438036 0
 -1.820755 1.050642 2
 0.737378 3.068335 0
 3.540787 1.952118 0
 3.922020 1.704918 0
 -2.135999 -1.171361 0
 2.268982 0.224577 0
 3.371399 -2.214133 0
 1.595138 -0.241338 1
 0.596502 0.879589 1
 1.559377 3.329447 0
 -2.898674 -1.261210 0
 0.116937 -3.947056 0
 0.435692 -3.396736 0
 -3.944857 -1.514128 0
 -1.317305 -3.815190 0
 2.923908 0.861940 0
 1.235451 -0.338714 1
 -0.069725 0.776238 1
 -2.386596 -0.147705 0
 -1.518844 -0.522595 1
 2.680933 -3.249862 0
 3.701982 2.052332 0
 -1.463995 1.297120 2
 -2.189005 3.132507 0
 -1.823291 3.370371 0
 2.461954 -0.721965 0
 -1.890839 -1.421109 0
 -0.669021 2.544853 0
 -0.817845 -0.613878 1
 -2.969275 1.864850 0
 -0.429069 3.954633 0
 -1.273210 -3.193617 0
 -0.384082 2.657065 0
 1.582621 1.229323 2
 -1.490640 -3.936223 0
 -3.293273 -2.809706 0
 -3.186084 -3.591291 0
 3.242626 -0.650079 0
 1.705829 -2.946380 0
 -1.517572 3.882538 0
 -3.576008 -3.055618 0
 -0.839428 -1.466847 0
 -0.476727 2.491551 0
 -2.921994 2.705428 0
 -2.122327 -1.891269 0
 0.570279 1.448604 1
 -1.936637 3.297069 0
 2.254987 1.679282 0
 1.954134 -0.162392 2
 -1.091396 -3.536506 0
 -0.098615 -0.384668 1
 -2.346212 0.715301 0
 0.024041 -3.103586 0
 -3.934779 -2.270130 0
 -2.049966 -1.452350 0
 -2.387593 -1.625974 0
 -0.507968 0.772980 1
 0.907179 3.015305 0
 -0.735469 1.985185 2
 1.720734 1.142204 2
 -3.906084 -1.708988 0
 -1.409193 -1.842721 0
 -2.411919 -3.154206 0
 3.836561 3.542215 0
 0.683402 -1.254835 1
 -3.994291 -3.415213 0
 2.360497 -2.340503 0
 1.300087 -1.615462 2
 -1.444089 1.365309 2
 0.114408 0.505945 1
 3.912959 1.726815 0
 2.879971 -0.595009 0
 -1.500205 -0.212850 1
 -1.579704 1.764325 0
 -2.227665 -3.858971 0
 -1.093471 -2.133750 0
 -1.567958 1.497336 0
 0.023529 0.020123 1
 2.343131 -0.139910 0
 -0.437662 -0.973468 1
 2.605255 -0.431953 0
 -0.388681 0.965752 1
 1.227545 -3.088594 0
 3.350290 3.783456 0
 2.276715 -0.535302 0
 0.289401 2.189674 2
 -2.808487 -0.830628 0
 -2.405336 -0.308693 0
 2.956523 0.014960 0
 -2.544367 -3.271143 0
 0.155990 0.362162 1
 -1.404892 2.588031 0
 -2.140502 2.618637 0
 -1.391846 -3.797371 0
 -1.521273 2.170492 0
 -0.770839 -2.916018 0
 -2.261460 2.840480 0
 2.049735 2.966085 0
 3.751887 1.400025 0
 2.749540 2.028602 0
 -3.135278 -0.961058 0
 0.218276 -1.943765 2
 2.208314 1.812940 0
 1.747542 1.164837 2
 -2.172100 3.203175 0
 1.893694 1.983889 0
 -0.434663 -3.511198 0
 0.571921 1.424836 1
 3.107439 3.180075 0
 1.627465 -2.413834 0
 1.350567 -3.143374 0
 -1.329852 3.089107 0
 3.697106 -3.280117 0
 2.055192 3.448993 0
 2.119907 0.804732 2
 1.477595 2.984629 0
 3.843674 -2.304129 0
 -2.959136 2.051988 0
 3.508810 2.788407 0
 -0.783176 -2.663290 0
 1.991582 -2.889482 0
 3.320600 -2.443080 0
 -2.400680 -0.107480 0
 2.981756 -3.293241 0
 -0.927405 0.609220 1
 -1.707076 -3.576837 0
 1.465846 0.963072 1
 3.512270 1.162953 0
 1.682955 1.567462 0
 0.611946 -0.197138 1
 -1.627806 -1.910459 0
 -1.212508 -1.784133 0
 -0.214588 -0.171644 1
 -3.732145 -0.705778 0
 -1.383237 -0.515321 1
 0.630932 -3.391655 0
 0.595197 -0.048468 1
 -1.834735 2.194517 0
 3.844052 -2.852979 0
 2.901275 -1.083352 0
 1.756241 -2.805800 0
 -0.660190 -0.777913 1
 2.157272 -1.147920 0
 -3.614960 -0.159773 0
